"","X.1","place","subject","identifier","type","lastname","firstname","translator","title","volume","edition","place_4","place_3","place_2","publisher","year","format","ISBN","ISSN","ISMN","EAN.UPC","binding.price","language","country","date.of.publication","description","collective.title","links","relation","rights","subject.headings","connected.titles","uniform.title","frequency","wv.number","Freq","X","latitude","longitude","author"
"33167",33167,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-8164-069-5 Broschur : PLN 9.99, 83-8164-069-5, 83-8117-789-8, IDN:1197027939",NA,"Vandenberg","Patricia",NA,"[Vandenberg] ; Tęsknota za dzieckiem / Patricia Vandenberg ; tłumaczenie: Paulina Wojnakowska","","",NA,NA,NA," Edipresse Polska",2019,"189 Seiten ; 18 cm","978-83-8164-069-5",NA,NA,NA,"Broschur : PLN 9.99","pol","XA-PL","",NA,"Patricia Vandenberg: Słoneczny Zakątek, 2007 : Verfasser ; tom 18","","http://d-nb.info/1198273534",NA,"","","Patricia Vandenberg: Ein Kind war ihre große Sehnsucht",NA,"19,A46",744,1921,52.2319581,21.0067249,"Vandenberg, Patricia"
"33168",33168,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-7686-763-2 Broschur, IDN:1205575952",NA,"Iosivoni","Bianca"," Słowikowska, Joanna [Übersetzer]","[Der letzte erste Blick] ; First last look / Bianca Iosivoni ; przełożyła Joanna Słowikowska","","Wydanie pierwsze",NA,NA,NA," Jaguar",2019,"376 Seiten ; 22 cm","978-83-7686-763-2",NA,NA,NA,"Broschur","pol","XA-PL","",NA,"","","",NA,"","","Der letzte erste Blick",NA,"20,A12",744,1921,52.2319581,21.0067249,"Iosivoni, Bianca"
"33179",33179,"Warszawa","830 Deutsche Literatur ; B Belletristik","IDN:1082355151","","Courths-Mahler","Hedwig",NA,"[Durch Liebe erlöst] ; Miłość wie lepiej / Jadwiga Courths-Mahler ; przekład: Wawrzyniec Sawicki","","",NA,NA,NA," Edipresse Kolekcje",2014,"2 Bände ; 18 cm","",NA,NA,NA,"","pol","XA-PL",NA,NA,"","","",NA,"","","Durch Liebe erlöst","","",744,1921,52.2319581,21.0067249,"Courths-Mahler, Hedwig"
"33183",33183,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-8097-154-7 Broschur, IDN:1136736557","","Jacobs","Anne",NA,"[Die Töchter der Tuchvilla] ; Wlabirynciȩ wspomnien / Anne Jakobs ; przełożyła Ewelina Twardoch-Raś","","",NA,NA,NA," Prószyński i S-ka",2017,"767 Seiten ; 20 cm","978-83-8097-154-7","",NA,NA,"Broschur","pol","XA-PL","",NA,"","","",NA,"Augsburg ; Familie ; Tuchhandel ; Geschichte 1920-1925","","Die Töchter der Tuchvilla","","17,A30",744,1921,52.2319581,21.0067249,"Jacobs, Anne"
"33186",33186,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-7799-154-1 kart. : zł 39.90, 83-7799-154-3, IDN:1027648304","","Rehn","Heidi"," Zaniewska, Aldona [Übersetzer]","Kobieta z bursztynowym amuletem / Heidi Rehn. Z niemieckiego przeł. Aldona Zaniewska","","",NA,NA,NA," Świat Książki",2012,"541 S. : Ill. ; 22 cm","978-83-7799-154-1",NA,NA,NA,"kart. : zł 39.90","pol","XA-PL","",NA,"","","",NA,"Magdeburg ; Chirurgin ; Emanzipation ; Geschichte 1618-1648 ; Belletristische Darstellung","","Die Wundärztin <poln.>",NA,"13,A25",744,1921,52.2319581,21.0067249,"Rehn, Heidi"
"33191",33191,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-8031-702-4 Broschur, 83-8031-702-5, IDN:1150809809","","Lucas","Charlotte"," Borg, Eliza [Übersetzer]","[Lucas] ; Idealny rok / Charlotte Lucas ; z niemieckiego przełożyła Eliza Borg","","",NA,NA,NA," Świat Książki wydawnictwo",2017,"454 Seiten ; 22 cm","978-83-8031-702-4","",NA,NA,"Broschur","pol","XA-PL","",NA,"","","",NA,"","","Charlotte Lucas: Dein perfektes Jahr","","18,A06",744,1921,52.2319581,21.0067249,"Lucas, Charlotte"
"33196",33196,"Warszawa","59 Belletristik","ISBN:83-86743-61-1 kart., IDN:953819051",NA,"Moser","Milena",NA,"Wyspa sprza̜taczek / Milena Moser. Przeł. Alicja Buras","","",NA,NA,NA," Noir sur Blanc",1997,"205 S. ; 24 cm","83-86743-61-1",NA,NA,NA,"kart.","pol","XA-PL","","","","","",NA,"","","Die Putzfraueninsel <poln.>","","98,G03,1511",744,1921,52.2319581,21.0067249,"Moser, Milena"
"33200",33200,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-7758-167-4 kart. : zł 34.99, IDN:1023444704","","Rosenfeld","Astrid"," Bochwic-Ivanovska, Małgorzata [Übersetzer]","Dziedzictwo Adama / Astrid Rosenfeld. Przeł. Małgorzata Bochwic-Ivanovska","","Wyd. 1",NA,NA,NA," Warszawskie Wydawn. Literackie Muza",2012,"316 S. ; 21 cm","978-83-7758-167-4",NA,NA,NA,"kart. : zł 34.99","pol","XA-PL","",NA,"","","",NA,"Berlin ; Mann ; Suche ; Geheimnis ; Großonkel ; Geschichte 2004 ; Belletristische Darstellung; Polen ; Getto ; Mann ; Suche ; Jüdin ; Geschichte 1938 ; Belletristische Darstellung","","Adams Erbe <poln.>",NA,"12,A42",744,1921,52.2319581,21.0067249,"Rosenfeld, Astrid"
"33202",33202,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-8164-210-1 Broschur : PLN 9.99, IDN:1203216149",NA,"Vandenberg","Patricia",NA,"[Vandenberg] ; Nowa mama dla urwisa / Patricia Vandenberg ; tłumaczenie: Anna Just","","",NA,NA,NA," Edipresse Polska",2019,"187 Seiten ; 18 cm","978-83-8164-210-1",NA,NA,NA,"Broschur : PLN 9.99","pol","XA-PL","",NA,"Patricia Vandenberg: Słoneczny Zakątek, 2007 : Verfasser ; tom 25","","http://d-nb.info/1198273534",NA,"","","Patricia Vandenberg: Eine neue Mutter für Lausbub Dieter",NA,"20,A11",744,1921,52.2319581,21.0067249,"Vandenberg, Patricia"
"33203",33203,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-61299-24-0 Broschur, IDN:100210405X",NA,"Thiesler","Sabine",NA,"[Der Kindersammler] ; Kolekcjoner dzieci / Sabine Thiesler ; przełożyła Barbara Tarnas","","",NA,NA,NA," G + J Gruner + Jahr Polska",2008,"487 Seiten ; 20 cm","978-83-61299-24-0",NA,NA,NA,"Broschur","pol","XA-PL",NA,NA,"Danse macabre","","",NA,"","","Der Kindersammler",NA,"94,P01",744,1921,52.2319581,21.0067249,"Thiesler, Sabine"
"33204",33204,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:Broschur, IDN:1161131795","","Courths-Mahler","Hedwig"," Sawicki, Wawrzyniec [Übersetzer]","[Das Erbe der Rodenberg] ; Dziedzictwo Rodenbergów / Jadwiga Courths-Mahler ; przekład: Wawrzyniec Sawicki","","",NA,NA,NA," Edipresse Kolekcje",2014,"2 Bände ; 18 cm","",NA,NA,NA,"Broschur","pol","XA-PL",NA,NA,"Biblioteka romansu ; Tom 20-21","","http://d-nb.info/1072087359",NA,"","","Das Erbe der Rodenberg","","",744,1921,52.2319581,21.0067249,"Courths-Mahler, Hedwig"
"33209",33209,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-7686-840-0 Broschur, IDN:1205576150",NA,"Iosivoni","Bianca"," Skowrońska, Emilia [Übersetzer]","[Die letzte erste Nacht] ; First last night / Bianca Iosivoni ; przełożyła Emilia Skowrońska","","Wydanie pierwsze",NA,NA,NA," Jaguar",2019,"349 Seiten ; 22 cm","978-83-7686-840-0",NA,NA,NA,"Broschur","pol","XA-PL","",NA,"","","",NA,"","","Die letzte erste Nacht",NA,"20,A12",744,1921,52.2319581,21.0067249,"Iosivoni, Bianca"
"33217",33217,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-8177-088-0 Broschur, IDN:1204389624",NA,"Pfister","Astrid"," Just, Anna [Übersetzer]","[Gefährliche Verführung] ; Niebezpieczna pokusa / Astrid Pfister ; tłumaczenie Anna Just","","",NA,NA,NA," Wydawnictwo Edipresse Kolekcje Sp. z o.o.",2019,"149 Seiten ; 18 cm","978-83-8177-088-0",NA,NA,NA,"Broschur","pol","XA-PL","",NA,"Oblicza namiętności ; tom 6","","http://d-nb.info/1205483438",NA,"","","Gefährliche Verführung",NA,"20,A11",744,1921,52.2319581,21.0067249,"Pfister, Astrid"
"33231",33231,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-247-2109-2 kart. : zł 39.90, IDN:1013474996",NA,"Hilliges","Ilona Maria"," Zahaczewski, Wojciech [Übersetzer]","Gwiazdy nad Afryką / Ilona Maria Hilliges. Z niemieckiego przeł. Wojciech Zahaczewski","","",NA,NA,NA," Świat Książki",2011,"492 S. : Kt. ; 20 cm","978-83-247-2109-2",NA,NA,NA,"kart. : zł 39.90","pol","XA-PL",NA,NA,"","","",NA,"Tanganjikasee ; Epidemie ; Deutsche Frau ; Ärztin ; Geschichte 1906 ; Belletristische Darstellung","","Sterne über Afrika <poln.>","","11,A41",744,1921,52.2319581,21.0067249,"Hilliges, Ilona Maria"
"33235",33235,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-7989-248-8 Broschur, IDN:1079110992","","Courths-Mahler","Hedwig",NA,"[Zwei Frauen] ; Dwie kobiety / Jadwiga Courths-Mahler ; przekład: Małgorzata Behlert","","",NA,NA,NA," Edipresse Kolekcje",2014,"286 Seiten ; 18 cm","978-83-7989-248-8",NA,NA,NA,"Broschur","pol","XA-PL",NA,NA,"Biblioteka romansu ; Tom 16","","",NA,"","","Zwei Frauen","","16,A07",744,1921,52.2319581,21.0067249,"Courths-Mahler, Hedwig"
"33236",33236,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-64700-41-5 Broschur, IDN:1073590984","","Zweig","Stefanie",NA,"[Das Haus in der Rothschildallee] ; Dom przy alei Rothschildów / Stefanie Zweig ; przełożyła Anna Kierejewska","","Wydanie pierwsze",NA,NA,NA," Wydawnictwo Marginesy",2015,"269 Seiten ; 21 cm","978-83-64700-41-5",NA,NA,NA,"Broschur","pol","XA-PL","",NA,"","","",NA,"Frankfurt am Main ; Alltag ; Familie ; Juden ; Geschichte 1900-1917","","Das Haus in der Rothschildallee","","17,A10",744,1921,52.2319581,21.0067249,"Zweig, Stefanie"
"33238",33238,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-07-03135-4 kart., IDN:98689236X",NA,"Aichinger","Ilse"," Fässler, Simone [Herausgeber]","Niewiarygodne podróże / Ilse Aichinger. Do druku przygotowali Simone Fässler i Franz Hammerbacher. Przeł. Emilia Bielicka","","Wyd. 1",NA,NA,NA," Czytelnik",2007,"158 S. ; 20 cm","978-83-07-03135-4",NA,NA,NA,"kart.","pol","XA-PL",NA,NA,"","","",NA,"","","Unglaubwürdige Reisen <poln.>",NA,"08,A25,2046",744,1921,52.2319581,21.0067249,"Aichinger, Ilse"
"33250",33250,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-7989-234-1 kart. : zł 11.99, 83-7989-234-8, IDN:1058897713","","Courths-Mahler","Hedwig"," Sawicki, Wawrzyniec [Übersetzer]","Daleka jest droga do szczęścia / Jadwiga Courths-Mahler. Przekł. Wawrzyniec Sawicki","","",NA,NA,NA," Wydawn. Edipresse-Kolekcje",2014,"222 S. ; 18 cm","978-83-7989-234-1",NA,NA,NA,"kart. : zł 11.99","pol","XA-PL",NA,NA,"Biblioteka romansu ; T. 2","","http://d-nb.info/1072087359",NA,"","","Weit ist der Weg zum Glück <poln.>","","15,A38",744,1921,52.2319581,21.0067249,"Courths-Mahler, Hedwig"
"33254",33254,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-65223-65-4 Broschur, IDN:1115811169","","Paul","Fritzi",NA,"[Cucina Amore] ; Kuchnia miło´sci / Fritzi Paul ; przełożyła Małgorzata Guzowska","","",NA,NA,NA," Prozami",2016,"300 Seiten ; 21 cm","978-83-65223-65-4",NA,NA,NA,"Broschur","pol","XA-PL","",NA,"","","",NA,"","","Cucina Amore",NA,"16,A46",744,1921,52.2319581,21.0067249,"Paul, Fritzi"
"33256",33256,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-7799-155-8 kart. : zł 39.90, IDN:1027648436","","Rehn","Heidi"," Zaniewska, Aldona [Übersetzer]","Złoto czarownic / Heidi Rehn. Z niemieckiego przeł. Aldona Zaniewska","","",NA,NA,NA," Świat Książki",2012,"541 S. : Ill. ; 22 cm","978-83-7799-155-8",NA,NA,NA,"kart. : zł 39.90","pol","XA-PL","",NA,"","","",NA,"","","Hexengold <poln.>",NA,"13,A25",744,1921,52.2319581,21.0067249,"Rehn, Heidi"
"33260",33260,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-8164-276-7 Broschur, IDN:1203217129",NA,"Vandenberg","Patricia",NA,"[Vandenberg] ; Niechciane dziecko / Patricia Vandenberg ; tłumaczenie: Paulina Wojnakowska","","",NA,NA,NA," Edipresse Polska",2019,"188 Seiten ; 18 cm","978-83-8164-276-7",NA,NA,NA,"Broschur","pol","XA-PL","",NA,"Patricia Vandenberg: Słoneczny Zakątek, 2007 : Verfasser ; tom 32","","http://d-nb.info/1198273534",NA,"","","Patricia Vandenberg: Das Kind, das niemand wollte",NA,"20,A11",744,1921,52.2319581,21.0067249,"Vandenberg, Patricia"
"33264",33264,"Warszawa","810 Englische Literatur Amerikas ; B Belletristik","ISBN:978-83-287-0536-4 Broschur, 83-287-0536-2, IDN:1134902719","","Taylor","Kathryn"," Urban, Miłosz [Übersetzer]","[Colour of love - verloren] ; Barwy miłości : zatracenie / Kathryn Taylor ; przełożył Miłosz Urban","","Wydanie 1",NA,NA,NA," Akurat",2017,"365 Seiten ; 21 cm","978-83-287-0536-4","",NA,NA,"Broschur","pol","XA-PL","",NA,"","","",NA,"","","Colour of love - verloren","","17,A35",744,1921,52.2319581,21.0067249,"Taylor, Kathryn"
"33272",33272,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-7414-747-7 kart. : zł 39.90, 83-7414-747-4, IDN:1005401683",NA,"Franck","Julia"," Jachimczak, Krzysztof [Übersetzer]","Południca / Julia Franck. Przeł. Krzysztof Jachimczak","","Wyd. 1.",NA,NA,NA," Wydawn. W.A.B.",2010,"428 S. ; 20 cm","978-83-7414-747-7",NA,NA,NA,"kart. : zł 39.90","pol","XA-PL","",NA,"Kroki; Don Kichot i Sancho Pansa","","",NA,"Deutschland ; Junge Frau ; Lebensbewältigung ; Resignation ; Geschichte 1910-1945 ; Belletristische Darstellung","","Die Mittagsfrau <poln.>","","11,A10",744,1921,52.2319581,21.0067249,"Franck, Julia"
"33275",33275,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-8164-214-9 Broschur : PLN 10.99, IDN:1203216823",NA,"Vandenberg","Patricia",NA,"[Vandenberg] ; Zdradzona dziewczyna / Patricia Vandenberg ; tłumaczenie: Anna Just","","",NA,NA,NA," Edipresse Polska",2019,"188 Seiten ; 18 cm","978-83-8164-214-9",NA,NA,NA,"Broschur : PLN 10.99","pol","XA-PL","",NA,"Patricia Vandenberg: Słoneczny Zakątek, 2007 : Verfasser ; tom 29","","http://d-nb.info/1198273534",NA,"","","Patricia Vandenberg: Ein Mädchenherz fühlt sich verraten",NA,"20,A11",744,1921,52.2319581,21.0067249,"Vandenberg, Patricia"
"33276",33276,"Warszawa","830 Deutsche Literatur ; B Belletristik","IDN:1208519999",NA,"Kasten","Mona",NA,"[Die Maxton-Hall-Trilogie] ; Trylogia Maxton Hall / Mona Kasten","","",NA,NA,NA," Jaguar",2019,"3 Bände ; 22 cm","",NA,NA,NA,"","pol","XA-PL","",NA,"","","",NA,"","","Die Maxton-Hall-Trilogie",NA,"",744,1921,52.2319581,21.0067249,"Kasten, Mona"
"33280",33280,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-7544-568-8 Festeinband : ca. EUR 10.00, 83-7544-568-1, IDN:1069649368","","Vollenbruch","Astrid"," Michałowska, Monika. [Übersetzer]","[Die zerbrochene Stadt] ; Rozbite miasto / Astrid Vollenbruch ; tłumaczenie z niemieckiego: Monika Michałowska","","",NA,NA,NA," Rea",2012,"187 Seiten ; 22 cm","978-83-7544-568-8",NA,NA,NA,"Festeinband : ca. EUR 10.00","pol","XA-PL","",NA,"Astrid Vollenbruch: Jednorożec : Verfasser ; 3","","http://d-nb.info/103727220X",NA,"","","Die zerbrochene Stadt",NA,"94,P01",744,1921,52.2319581,21.0067249,"Vollenbruch, Astrid"
"33281",33281,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:83-917228-3-X kart. : zł 29.50, IDN:969896425",NA,"Berg","Sibylle",NA,"Ludzie szukaja̜ szcze̜scia i umieraja̜ ze śmiechu : [powieść] / Sibylle Berg. Przeł. Beata Butkiewicz","","Wyd. 1",NA,NA,NA," Oficyna 21",2003,"188 S. ; 20 cm","83-917228-3-X",NA,NA,NA,"kart. : zł 29.50","pol","XA-PL",NA,NA,"","","",NA,"","","Ein paar Leute suchen das Glück und lachen sich tot <poln.>","","05,A11,1598",744,1921,52.2319581,21.0067249,"Berg, Sibylle"
"33291",33291,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-247-2593-9 : zł 29.90, IDN:1021697362",NA,"Morese","Maria Carmen"," Bołądź, Olga [Mitwirkender]","Amore, amore! : miłość po włosku / Maria Carmen Morese. Czyta Olga Bołądź","","",NA,NA,NA," Świat Książka",2011,"1 CD (MP3, 8 Std. 40 Min.) ; 12 cm","978-83-247-2593-9",NA,NA,NA,"zł 29.90","pol","XA-PL",NA,NA,"","","",NA,"Neapel ; Journalistin ; Recherche ; Italienbild ; Belletristische Darstellung ; CD","","Amore, amore! <poln.>","","12,A29",744,1921,52.2319581,21.0067249,"Morese, Maria Carmen"
"33292",33292,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-7989-233-4 kart. : zł 11.99, 83-7989-233-X, IDN:1058897527","","Courths-Mahler","Hedwig"," Sawicki, Wawrzyniec [Übersetzer]","Tajemnica rubinowego pierścienia / Jadwiga Courths-Mahler. Przekł. Wawrzyniec Sawicki","","",NA,NA,NA," Wydawn. Edipresse-Kolekcje",2014,"284 S. ; 18 cm","978-83-7989-233-4",NA,NA,NA,"kart. : zł 11.99","pol","XA-PL",NA,NA,"Biblioteka romansu ; T. 1","","http://d-nb.info/1072087359",NA,"","","Griseldis <poln.>","","15,A25",744,1921,52.2319581,21.0067249,"Courths-Mahler, Hedwig"
"33300",33300,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-7705-779-7 Broschur, IDN:1074721691","","Heinrich","Sabine",NA,"[Sehnsucht ist ein Notfall] ; W pogoni za miłością / Sabine Heinrich ; z języka niemieckiego przełożyła Małgorzata Mirońska","","",NA,NA,NA," PWN",2015,"340 Seiten ; 21 cm","978-83-7705-779-7",NA,NA,NA,"Broschur","pol","XA-PL","",NA,"","","",NA,"","","Sehnsucht ist ein Notfall","","17,A11",744,1921,52.2319581,21.0067249,"Heinrich, Sabine"
"33305",33305,"Warszawa","59 Belletristik","ISBN:83-7129-705-X (Świat  Ksia̜żki)  Pp., IDN:957648758",NA,"Kinkel","Tanja",NA,"Cienie LaRochelle / Tanja Kinkel. Z niemieckiego przeł. Ryszard Wojnakowski","","",NA,NA,NA," Świat Ksia̜żki; Warszawa ",1998,"298 S. ; 21 cm","83-7129-705-X",NA,NA,NA,"Pp.","pol","XA-PL","","","","","",NA,"","","Die Schatten von LaRochelle <poln.>","","00,G01,1355",744,1921,52.2319581,21.0067249,"Kinkel, Tanja"
"33307",33307,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:83-7391-266-5 Festeinband, IDN:982816332",NA,"Link","Charlotte",NA,"[Das Haus der Schwestern] ; Dom sióstr / Charlotte Link ; z niemieckiego przełożył Ryszard Wojnakowski","","",NA,NA,NA," Świat Książki",2005,"636 Seiten ; 21 cm","83-7391-266-5",NA,NA,NA,"Festeinband","pol","XA-PL",NA,NA,"","","",NA,"","","Das Haus der Schwestern",NA,"94,P01",744,1921,52.2319581,21.0067249,"Link, Charlotte"
"33308",33308,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-7686-812-7 Broschur, IDN:1205576517",NA,"Kasten","Mona"," Spirydowicz, Ewa [Übersetzer]","[Hope again] ; Hope again / Mona Kasten ; tłumaczenie Ewa Spirydowicz","","Wydanie pierwsze",NA,NA,NA," Jaguar",2019,"328 Seiten ; 22 cm","978-83-7686-812-7",NA,NA,NA,"Broschur","pol","XA-PL","",NA,"","","",NA,"","","Hope again",NA,"20,A11",744,1921,52.2319581,21.0067249,"Kasten, Mona"
"33317",33317,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:83-7414-100-X kart. : zł 34.90, IDN:973610506",NA,"Jelinek","Elfriede",NA,"Pianistka / Elfriede Jelinek. Przeł. Ryszard Turczyn","","Wyd. 2., popr.",NA,NA,NA," Wydawn. W.A.B",2004,"350 S. ; 20 cm","83-7414-100-X",NA,NA,NA,"kart. : zł 34.90","pol","XA-PL","",NA,"","","",NA,"","","Die Klavierspielerin <poln.>",NA,"06,A01,1956",744,1921,52.2319581,21.0067249,"Jelinek, Elfriede"
"33318",33318,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-7495-292-7 kart. : zł 24.90, IDN:986893552",NA,"Eichel","Christine",NA,"Klimt / Christine Eichel. Przeł. Agnieszka K. Haas","","Wyd. 1",NA,NA,NA," Warszawskie Wydawn. Literackie Muza",2007,"198 S. ; 21 cm","978-83-7495-292-7",NA,NA,NA,"kart. : zł 24.90","pol","XA-PL",NA,NA,"","","",NA,"","","Klimt <poln.>",NA,"08,A24,1858",744,1921,52.2319581,21.0067249,"Eichel, Christine"
"33322",33322,"Warszawa","59 Belletristik","ISBN:83-904916-6-4 kart., IDN:950005533",NA,"Haucke","Ursula"," Turczyn, Ryszard [Mitwirkender]","Tata, a Marcin powiedział ... / Ursula Haucke. Przekł. i adaptacja Ryszard Turczyn","","",NA,NA,NA," Wydawn. J i BF",1996,"137 S. : Ill. ; 21 cm","83-904916-6-4",NA,NA,NA,"kart.","pol","XA-PL","","","","","",NA,"","","Papa, Charly hat gesagt ... <poln.>","","97,G03,1770",744,1921,52.2319581,21.0067249,"Haucke, Ursula"
"33324",33324,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-7943-251-6 kart., 83-7943-251-7, IDN:1060394529","","Berg","Ellen"," Turczyn, Ryszard [Übersetzer]","Słodka zemsta / Ellen Berg. Z niemieckiego przeł. Ryszard Turczyn","","",NA,NA,NA," Świat Książki",2014,"316 S. ; 22 cm","978-83-7943-251-6",NA,NA,NA,"kart.","pol","XA-PL",NA,NA,"Leniwa Niedziela","","",NA,"Klassentreffen ; Frauenfreundschaft ; Ehekonflikt ; Belletristische Darstellung","","Du mich auch <poln.>","","15,A27",744,1921,52.2319581,21.0067249,"Berg, Ellen"
"33328",33328,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-7686-767-0 Broschur : PLN 39.90, IDN:1205704116",NA,"Kasten","Mona"," Spirydowicz, Ewa [Übersetzer]","[Kasten] ; Save you / Mona Kasten ; tłumaczenie Ewa Spirydowicz","","Wydanie pierwsze",NA,NA,NA," Jaguar",2019,"343 Seiten ; 22 cm","978-83-7686-767-0",NA,NA,NA,"Broschur : PLN 39.90","pol","XA-PL","",NA,"Mona Kasten: Trylogia Maxton Hall : Verfasser : 2019$n2019 ; 2","","http://d-nb.info/1208519999",NA,"","","Mona Kasten: Save you",NA,"20,A18",744,1921,52.2319581,21.0067249,"Kasten, Mona"
"33332",33332,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-7414-672-2 kart. : zł 44.90, IDN:999460706","","Jelinek","Elfriede"," Kowaluk, Agnieszka [Übersetzer]","Dzieci umarłych / Elfriede Jelinek. Przeł. Agnieszka Kowaluk","","Wyd. 1",NA,NA,NA," Wydawn. W.A.B.",2009,"661 S. ; 20 cm","978-83-7414-672-2","",NA,NA,"kart. : zł 44.90","pol","XA-PL","",NA,"","","",NA,"","","Die Kinder der Toten <poln.>","","10,A34",744,1921,52.2319581,21.0067249,"Jelinek, Elfriede"
"33333",33333,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-7686-433-4 Broschur : zł 49.90, 83-7686-433-5, IDN:1113680415","","Schwartz","Gesa"," Turczyn, Ryszard [Übersetzer]","[Flamme der Nacht] ; Płomień nocy / Gesa Schwartz ; z niemieckiego przełożył Ryszard Turczyn","","",NA,NA,NA," Wydawnictwo Jaguar",2016,"717 Seiten ; 21 cm","978-83-7686-433-4",NA,NA,NA,"Broschur : zł 49.90","pol","XA-PL","",NA,"Gesa Schwartz: Grim : Verfasser : 2013 ; vol. 3","","http://d-nb.info/1069631876",NA,"","","Flamme der Nacht",NA,"16,A41",744,1921,52.2319581,21.0067249,"Schwartz, Gesa"
"33340",33340,"Warszawa","830 Deutsche Literatur ; B Belletristik","ISBN:978-83-8164-208-8 Broschur : PLN 9.99, 83-8164-208-6, IDN:1197028730",NA,"Vandenberg","Patricia",NA,"[Vandenberg] ; Nie igraj z ogniem / Patricia Vandenberg ; tłumaczenie: Anna Just","","",NA,NA,NA," Edipresse Polska",2019,"187 Seiten ; 18 cm","978-83-8164-208-8",NA,NA,NA,"Broschur : PLN 9.99","pol","XA-PL","",NA,"Patricia Vandenberg: Słoneczny Zakątek, 2007 : Verfasser ; tom 23","","http://d-nb.info/1198273534",NA,"","","Patricia Vandenberg: Setzt das Glück nicht aufs Spiel",NA,"19,A46",744,1921,52.2319581,21.0067249,"Vandenberg, Patricia"
